epoch,cl_loss,cl_loss_test,dcl_loss,dcl_loss_test,nscl_loss,nscl_loss_test,diff,diff_test,diff_cl,diff_cl_test
0,7.309320907203519,7.2858726501464846,7.308633327484131,7.285166263580322,7.19965935726555,7.176637601852417,0.1089739702185806,0.10852866172790528,0.10966154993796835,0.10923504829406738
10,7.081482770491619,7.054777908325195,7.08062541728117,7.053894853591919,6.9691497355091325,6.942863082885742,0.11147568177203743,0.11103177070617676,0.11233303498248665,0.11191482543945312
100,6.895217642492177,6.8760161876678465,6.894190681223967,6.8749652862548825,6.772439567410216,6.754183769226074,0.1217511138137506,0.1207815170288086,0.1227780750819615,0.12183241844177246
900,6.770933092856894,6.7820886135101315,6.769772432288345,6.780929708480835,6.627205186960649,6.642488288879394,0.14256724532769652,0.13844141960144044,0.1437279058962452,0.1396003246307373
