epoch,cl_loss,cl_loss_test,dcl_loss,dcl_loss_test,nscl_loss,nscl_loss_test,diff,diff_test,diff_cl,diff_cl_test
0,7.309320907203519,7.2858726501464846,7.308633327484131,7.285166263580322,7.188894048029063,7.165590715408325,0.11973927945506815,0.11957554817199707,0.12042685917445592,0.12028193473815918
10,7.081482770491619,7.054777908325195,7.08062541728117,7.053894853591919,6.950446401323591,6.9239531517028805,0.13017901595757933,0.12994170188903809,0.13103636916802855,0.13082475662231446
100,6.895217642492177,6.8760161876678465,6.894190681223967,6.8749652862548825,6.72178670338222,6.704246187210083,0.17240397784174705,0.17071909904479982,0.17343093910995794,0.17177000045776367
900,6.770933092856894,6.7820886135101315,6.769772432288345,6.780929708480835,6.508257408531344,6.53565993309021,0.26151502375700036,0.245269775390625,0.26267568432554905,0.24642868041992189
