epoch,cl_loss,cl_loss_test,dcl_loss,dcl_loss_test,nscl_loss,nscl_loss_test,diff,diff_test,diff_cl,diff_cl_test
0,7.591771661018838,7.568058967590332,7.591265804913579,7.56753945350647,7.4857489138233415,7.462049674987793,0.10551689109023736,0.10548977851867676,0.10602274719549686,0.10600929260253907
10,7.169434255483199,7.1426506519317625,7.168650383851966,7.141842603683472,7.059094088418143,7.032348012924194,0.10955629543382295,0.10949459075927734,0.110340167065056,0.11030263900756836
100,6.893616238418891,6.87297215461731,6.892589257687939,6.87191915512085,6.777448673637545,6.7567627906799315,0.11514058405039262,0.11515636444091797,0.11616756478134467,0.11620936393737794
900,6.765100498588717,6.758756875991821,6.7639390887046345,6.75758318901062,6.646365545233902,6.640428590774536,0.11757354347073302,0.11715459823608398,0.11873495335481604,0.11832828521728515
